date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:27	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.481.delayed	(from https://www.pnc.com/en/security-privacy/reporting-fraud.html?lnksrc=topnav)
14:06:27	136934/136934	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:27%20GMT	https://www.pnc.com/en/security-privacy/identify-pnc-text-messages.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/identify-pnc-text-messages.html	(from https://www.pnc.com/en/security-privacy/reporting-fraud.html?lnksrc=topnav)
14:06:28	1317/1317	---M--	404	error ('Not%20Found')	text/html	etag:%224b8-61785c5823d00%22	https://www.pnc.com/en/security-privacy/'/content/dam/pnc-com/images/universal/backgrounds/background_general_blue-triangles.jpg'	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/'/content/dam/pnc-com/images/universal/backgrounds/background_general_blue-triangles.jpg'	(from https://www.pnc.com/en/security-privacy/reporting-fraud.html?lnksrc=topnav)
14:06:29	133820/133820	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:29%20GMT	https://www.pnc.com/en/security-privacy/spot-and-report-a-phish.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/spot-and-report-a-phish.html	(from https://www.pnc.com/en/security-privacy/reporting-fraud.html?lnksrc=topnav)
14:06:30	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.485.delayed	(from https://www.pnc.com/en/security-privacy/spot-and-report-a-phish.html?lnksrc=topnav)
14:06:30	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.486.delayed	(from https://www.pnc.com/en/security-privacy/spot-and-report-a-phish.html?lnksrc=topnav)
14:06:30	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.487.delayed	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:30	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.488.delayed	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:30	1317/1317	---M--	404	error ('Not%20Found')	text/html	etag:%224b8-61785c5823d00%22	https://www.pnc.com/en/'/content/dam/pnc-com/images/universal/backgrounds/background_general_blue-triangles.jpg'	/Users/mac/websites/pncbank3/www.pnc.com/en/'/content/dam/pnc-com/images/universal/backgrounds/background_general_blue-triangles.jpg'	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:31	66399/66399	---M--	200	added ('OK')	application/pdf	date:Fri,%2012%20May%202023%2019:37:38%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/privacy_notice_english.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/privacy_notice_english.pdf	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:33	182763/182763	---M--	200	added ('OK')	application/pdf	date:Fri,%2012%20May%202023%2019:26:23%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/privacy_notice_espanol.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/privacy_notice_espanol.pdf	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:34	214258/214258	---M--	200	added ('OK')	application/pdf	date:Mon,%2012%20Feb%202024%2020:34:11%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/ca_privacy_notice_english.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/ca_privacy_notice_english.pdf	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:34	47090/47090	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Aug%202022%2017:17:20%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/international_privacy_notice.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/international_privacy_notice.pdf	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:36	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.48f.delayed	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:36	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.490.delayed	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:36	186973/186973	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Aug%202022%2017:17:20%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/international_privacy_notice_spanish.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/Privacy%20Policy/international_privacy_notice_spanish.pdf	(from https://www.pnc.com/en/privacy-policy.html?lnksrc=topnav)
14:06:36	123868/123868	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:36%20GMT	https://www.pnc.com/en/security-privacy/security-tips/physical-security.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/security-tips/physical-security.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:37	16518/16518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Nov%202023%2012:44:36%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_953145200/embeddedGrid/contentblock.coreimg.jpeg/1698842320857/bio-deborah-guild.jpeg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_953145200/embeddedGrid/contentblock.coreimg.jpeg/1698842320857/bio-deborah-guild.jpg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:38	138850/138850	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:38%20GMT	https://www.pnc.com/en/security-privacy/responsible-disclosure-program.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/responsible-disclosure-program.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:39	586/586	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_copy.coreimg.svg/1658930917491/icon-alert-blue.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_copy/icon-alert-blue.493.del	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:39	880/880	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy_1/embeddedGrid/contentblock_copy_15.coreimg.svg/1658930917554/icon-security-alert-blue.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy_1/embeddedGrid/contentblock_co/icon-security-alert-blu	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:39	683/683	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_2027481484/embeddedGrid/containergrid_copy_7/embeddedGrid/contentblock_copy_16.coreimg.svg/1658930917770/icon-raised-hand-blue.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_2027481484/embeddedGrid/containergrid_copy_7/embeddedGrid/contentblock_c/icon-raised-hand-blue.4	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:39	1195/1195	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy_7/embeddedGrid/contentblock_copy_16.coreimg.svg/1658930917696/icon-phishing-blue.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_297932713/embeddedGrid/containergrid_copy_7/embeddedGrid/contentblock_co/icon-phishing-blue.495	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:40	13732/13732	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_copy.coreimg.svg/1658930917972/layered-security.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_copy.coreimg.svg/1658930917972/layered-security.svg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:41	1291/1291	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_2027481484/embeddedGrid/containergrid/embeddedGrid/contentblock.coreimg.svg/1658930917827/icon-customer-service-blue.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_1401134160/embeddedGrid/containergrid_2027481484/embeddedGrid/containergrid/embeddedGrid/contentblock.coreimg/icon-customer-service-b	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:41	146925/146925	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:41%20GMT	https://www.pnc.com/en/security-privacy/added-layer-security.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/added-layer-security.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:42	11779/11779	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:38%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy_3/embeddedGrid/contentblock_9715085.coreimg.svg/1658930918031/security-tips.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy_3/embeddedGrid/contentblock_9715085.coreimg.svg/1658930918031/security-tips.svg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:43	163981/163981	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:44%20GMT	https://www.pnc.com/en/security-privacy/security-tips.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/security-tips.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:44	135582/135582	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:44%20GMT	https://www.pnc.com/en/personal-banking/banking/online-and-mobile-banking/trusteer-rapport.html	/Users/mac/websites/pncbank3/www.pnc.com/en/personal-banking/banking/online-and-mobile-banking/trusteer-rapport.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:45	4719/4719	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Apr%202023%2019:16:37%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085.coreimg.svg/1681326997290/security-ev-ssl.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085.coreimg.svg/1681326997290/security-ev-ssl.svg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:46	26774/26774	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:38%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid_copy_1/embeddedGrid/contentblock_9715085.coreimg.svg/1658930918134/security-account-alerts.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid_copy_1/embeddedGrid/contentblock_97/security-account-alerts	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:46	2380/2380	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:38%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085.coreimg.svg/1658930918189/security-trusteer.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085.c/security-trusteer.4a0.d	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:46	9250/9250	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jul%202022%2014:08:38%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy_345329951/embeddedGrid/contentblock_9715085.coreimg.svg/1658930918083/security-reporting-fraud.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_copy_345329951/embeddedGrid/contentblock_9715085.coreimg.svg/165893091808/security-reporting-frau	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:46	10910/10910	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2017:14:08%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_9715085.coreimg.svg/1661534048244/security-phishing.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_830208254/embeddedGrid/containergrid_1282279970/embeddedGrid/containergrid_copy/embeddedGrid/contentblock_9715/security-phishing.49e.d	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:47	2499/2499	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Apr%202023%2019:10:19%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085_1824425888.coreimg.svg/1681326619288/security-visa.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085_1824425888.coreimg.svg/1681326619288/security-visa.svg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:48	138626/138626	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:48%20GMT	https://www.pnc.com/en/security-privacy/visa-secure.html	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/visa-secure.html	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:49	10976/10976	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Apr%202023%2019:10:08%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085_1995574007.coreimg.svg/1681326608163/security-card-purchases.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_2135167970/embeddedGrid/containergrid/embeddedGrid/contentblock_9715085_1995574007.coreimg.svg/1681326608163/security-card-purchases.4	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:49	1468/1468	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Mar%202024%2014:48:56%20GMT	https://www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_375483903/embeddedGrid/contentblock_9715085.coreimg.svg/1711032536261/security-privacy-policy.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/security-privacy/_jcr_content/main/pageBody/containergrid_375483903/embeddedGrid/contentblock_9715085.coreimg.svg/1711032536261/security-privacy-policy.svg	(from https://www.pnc.com/en/security-privacy.html?lnksrc=topnav)
14:06:50	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4a7.delayed	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:50	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4a8.delayed	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:50	1317/1317	---M--	404	error ('Not%20Found')	text/html	etag:%224b8-61785c5823d00%22	https://www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/customerservice/mastheads/hero_customer-service_auto-lending.jpg'	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/customerservice/mastheads/hero_customer-service_auto-lending.jpg'	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:51	1046/1046	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2029%20Sep%202023%2018:41:47%20GMT	https://www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageHead/container/embeddedGrid/containergrid/embeddedGrid/image_copy.coreimg.svg/1696012907008/icon-auto-loans-slate.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageHead/container/embeddedGrid/containergrid/embeddedGrid/image_copy.coreimg.svg/1696012907008/icon-auto-loans-slate.svg	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:53	184248/184248	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Dec%202023%2020:17:57%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/personal/Auto/ACLSAutomatedPaymentAuthorizationForm.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/personal/Auto/ACLSAutomatedPaymentAuthorizationForm.pdf	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:53	135392/135392	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:54%20GMT	https://www.pnc.com/en/customer-service/auto-loans-customer-service/auto-loan-statement-overview.html	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/auto-loans-customer-service/auto-loan-statement-overview.html	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:54	156978/156978	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:55%20GMT	https://www.pnc.com/en/personal-banking/borrowing/auto-loans/vehicle-title-information.html	/Users/mac/websites/pncbank3/www.pnc.com/en/personal-banking/borrowing/auto-loans/vehicle-title-information.html	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:55	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4b0.delayed	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:55	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4b1.delayed	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:55	1317/1317	---M--	404	error ('Not%20Found')	text/html	etag:%224b8-61785c5823d00%22	https://www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/customerservice/mastheads/hero_customer-service_home-equity.jpg'	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/customerservice/mastheads/hero_customer-service_home-equity.jpg'	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:55	1484/1484	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Sep%202023%2015:57:40%20GMT	https://www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageBody/containergrid_165110_1304099214/embeddedGrid/containergrid_376543571/embeddedGrid/image.coreimg.svg/1694620660309/icon-phone-call-white.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageBody/containergrid_165110_1304099214/embeddedGrid/containergrid_376543571/embeddedGrid/image.coreimg.svg/16/icon-phone-call-white.4	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:55	1122/1122	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Oct%202022%2016:14:06%20GMT	https://www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageBody/containergrid_165110_1304099214/embeddedGrid/containergrid_copy/embeddedGrid/image.coreimg.svg/1666628046422/icon-customer-service-white.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/auto-customer-service/_jcr_content/main/pageBody/containergrid_165110_1304099214/embeddedGrid/containergrid_copy/embeddedGrid/image.coreimg.svg/1666628/icon-customer-service-w	(from https://www.pnc.com/en/customer-service/auto-customer-service.html?lnksrc=topnav)
14:06:56	133102/133102	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:56%20GMT	https://www.pnc.com/en/customer-service/enroll-in-online-banking.html	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/enroll-in-online-banking.html	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:57	109341/109341	---M--	200	added ('OK')	image/png	date:Tue,%2014%20May%202024%2009:30:44%20GMT	https://www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid/embeddedGrid/containergrid/embeddedGrid/image.coreimg.png/1680279294868/home-insight-tracker-molecule.png	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid/embeddedGrid/containergrid/embeddedGrid/image.coreimg.png/1680279294868/home-insight-tracker-molecule.4b3	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:57	148955/148955	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:58%20GMT	https://www.pnc.com/en/customer-service/mortgage-customer-service/mortgage-statement-overview.html	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/mortgage-customer-service/mortgage-statement-overview.html	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:58	135246/135246	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:58%20GMT	https://www.pnc.com/en/customer-service/home-equity-customer-service/home-equity-line-of-credit-statement-overview.html	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/home-equity-customer-service/home-equity-line-of-credit-statement-overview.html	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:06:59	134576/134576	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20May%202024%2014:06:59%20GMT	https://www.pnc.com/en/customer-service/home-equity-customer-service/home-equity-loan-statement-overview.html	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/home-equity-customer-service/home-equity-loan-statement-overview.html	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:07:01	260138/260138	---M--	200	added ('OK')	application/pdf	date:Tue,%2019%20Dec%202023%2022:13:33%20GMT	https://www.pnc.com/content/dam/pnc-com/pdf/personal/HomeLending/UnderstandingHomeLending/Payments/EFT-Mortgage-Form.pdf	/Users/mac/websites/pncbank3/www.pnc.com/content/dam/pnc-com/pdf/personal/HomeLending/UnderstandingHomeLending/Payments/EFT-Mortgage-Form.pdf	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:07:01	1484/1484	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Sep%202023%2015:57:40%20GMT	https://www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid_519747/embeddedGrid/contentblock_1397357187.coreimg.svg/1694620660309/icon-phone-call-white.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid_519747/embeddedGrid/contentblock_1397357187.coreimg.svg/1694620660309/icon-phone-call-white.svg	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:07:02	1288/1288	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2020%20Apr%202023%2017:14:21%20GMT	https://www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid_519747/embeddedGrid/contentblock.coreimg.svg/1682010861119/icon-customer-service-white.svg	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/home-equity-customer-service/_jcr_content/main/pageBody/containergrid_519747/embeddedGrid/contentblock.coreimg.svg/1682010861119/icon-customer-service-white.svg	(from https://www.pnc.com/en/customer-service/home-equity-customer-service.html?lnksrc=topnav)
14:07:03	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4bb.delayed	(from https://www.pnc.com/en/customer-service/mortgage-customer-service.html?lnksrc=topnav)
14:07:03	0/-1	---M--	301	error ('')			https://www.pnc.com/homehq/en/home/tracker.html	/Users/mac/websites/pncbank3/www.pnc.com/homehq/en/home/tracker.4bc.delayed	(from https://www.pnc.com/en/customer-service/mortgage-customer-service.html?lnksrc=topnav)
14:07:04	1317/1317	---M--	404	error ('Not%20Found')	text/html	etag:%224b8-61785c5823d00%22	https://www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/personal/CustomerService/Mortgage/hero-customer-service-mortgage-pano.jpg'	/Users/mac/websites/pncbank3/www.pnc.com/en/customer-service/'/content/dam/pnc-com/images/personal/CustomerService/Mortgage/hero-customer-service-mortgage-pano.jpg'	(from https://www.pnc.com/en/customer-service/mortgage-customer-service.html?lnksrc=topnav)
